State,Type,County,Motivation,Crime Count,Year
Massachusetts,Cities,Dracut,Race,0,2017
Massachusetts,Cities,Dracut,Religion,4,2017
Massachusetts,Cities,Dracut,Sexual orientation,1,2017
Massachusetts,Cities,Dracut,Disability,0,2017
Massachusetts,Cities,Dracut,Gender,0,2017
Massachusetts,Cities,Dracut,Gender Identity,0,2017
Massachusetts,Cities,Duxbury,Race,1,2017
Massachusetts,Cities,Duxbury,Religion,2,2017
Massachusetts,Cities,Duxbury,Sexual orientation,0,2017
Massachusetts,Cities,Duxbury,Disability,0,2017
Massachusetts,Cities,Duxbury,Gender,0,2017
Massachusetts,Cities,Duxbury,Gender Identity,0,2017
Massachusetts,Cities,Edgartown,Race,0,2017
Massachusetts,Cities,Edgartown,Religion,0,2017
Massachusetts,Cities,Edgartown,Sexual orientation,1,2017
Massachusetts,Cities,Edgartown,Disability,0,2017
Massachusetts,Cities,Edgartown,Gender,0,2017
Massachusetts,Cities,Edgartown,Gender Identity,0,2017
Massachusetts,Cities,Everett,Race,2,2017
Massachusetts,Cities,Everett,Religion,0,2017
Massachusetts,Cities,Everett,Sexual orientation,0,2017
Massachusetts,Cities,Everett,Disability,0,2017
Massachusetts,Cities,Everett,Gender,0,2017
Massachusetts,Cities,Everett,Gender Identity,0,2017
Massachusetts,Cities,Fitchburg,Race,1,2017
Massachusetts,Cities,Fitchburg,Religion,0,2017
Massachusetts,Cities,Fitchburg,Sexual orientation,0,2017
Massachusetts,Cities,Fitchburg,Disability,0,2017
Massachusetts,Cities,Fitchburg,Gender,0,2017
Massachusetts,Cities,Fitchburg,Gender Identity,0,2017
Massachusetts,Cities,Framingham,Race,1,2017
Massachusetts,Cities,Framingham,Religion,3,2017
Massachusetts,Cities,Framingham,Sexual orientation,1,2017
Massachusetts,Cities,Framingham,Disability,0,2017
Massachusetts,Cities,Framingham,Gender,0,2017
Massachusetts,Cities,Framingham,Gender Identity,0,2017
Massachusetts,Cities,Grafton,Race,2,2017
Massachusetts,Cities,Grafton,Religion,0,2017
Massachusetts,Cities,Grafton,Sexual orientation,0,2017
Massachusetts,Cities,Grafton,Disability,0,2017
Massachusetts,Cities,Grafton,Gender,0,2017
Massachusetts,Cities,Grafton,Gender Identity,0,2017
Massachusetts,Cities,Greenfield,Race,1,2017
Massachusetts,Cities,Greenfield,Religion,0,2017
Massachusetts,Cities,Greenfield,Sexual orientation,0,2017
Massachusetts,Cities,Greenfield,Disability,0,2017
Massachusetts,Cities,Greenfield,Gender,0,2017
Massachusetts,Cities,Greenfield,Gender Identity,0,2017
Massachusetts,Cities,Haverhill,Race,2,2017
Massachusetts,Cities,Haverhill,Religion,1,2017
Massachusetts,Cities,Haverhill,Sexual orientation,0,2017
Massachusetts,Cities,Haverhill,Disability,0,2017
Massachusetts,Cities,Haverhill,Gender,0,2017
Massachusetts,Cities,Haverhill,Gender Identity,0,2017
Massachusetts,Cities,Hingham,Race,1,2017
Massachusetts,Cities,Hingham,Religion,0,2017
Massachusetts,Cities,Hingham,Sexual orientation,0,2017
Massachusetts,Cities,Hingham,Disability,0,2017
Massachusetts,Cities,Hingham,Gender,0,2017
Massachusetts,Cities,Hingham,Gender Identity,0,2017
Massachusetts,Cities,Holland,Race,0,2017
Massachusetts,Cities,Holland,Religion,0,2017
Massachusetts,Cities,Holland,Sexual orientation,0,2017
Massachusetts,Cities,Holland,Disability,0,2017
Massachusetts,Cities,Holland,Gender,1,2017
Massachusetts,Cities,Holland,Gender Identity,0,2017
Massachusetts,Cities,Hudson,Race,0,2017
Massachusetts,Cities,Hudson,Religion,2,2017
Massachusetts,Cities,Hudson,Sexual orientation,0,2017
Massachusetts,Cities,Hudson,Disability,0,2017
Massachusetts,Cities,Hudson,Gender,0,2017
Massachusetts,Cities,Hudson,Gender Identity,0,2017
Massachusetts,Cities,Lexington,Race,0,2017
Massachusetts,Cities,Lexington,Religion,1,2017
Massachusetts,Cities,Lexington,Sexual orientation,0,2017
Massachusetts,Cities,Lexington,Disability,0,2017
Massachusetts,Cities,Lexington,Gender,0,2017
Massachusetts,Cities,Lexington,Gender Identity,0,2017
Massachusetts,Cities,Lincoln,Race,0,2017
Massachusetts,Cities,Lincoln,Religion,2,2017
Massachusetts,Cities,Lincoln,Sexual orientation,0,2017
Massachusetts,Cities,Lincoln,Disability,0,2017
Massachusetts,Cities,Lincoln,Gender,0,2017
Massachusetts,Cities,Lincoln,Gender Identity,0,2017
Massachusetts,Cities,Lowell,Race,0,2017
Massachusetts,Cities,Lowell,Religion,1,2017
Massachusetts,Cities,Lowell,Sexual orientation,1,2017
Massachusetts,Cities,Lowell,Disability,0,2017
Massachusetts,Cities,Lowell,Gender,0,2017
Massachusetts,Cities,Lowell,Gender Identity,0,2017
Massachusetts,Cities,Lynn2,Race,5,2017
Massachusetts,Cities,Lynn2,Religion,0,2017
Massachusetts,Cities,Lynn2,Sexual orientation,2,2017
Massachusetts,Cities,Lynn2,Disability,0,2017
Massachusetts,Cities,Lynn2,Gender,0,2017
Massachusetts,Cities,Lynn2,Gender Identity,0,2017
Massachusetts,Cities,Malden2,Race,3,2017
Massachusetts,Cities,Malden2,Religion,2,2017
Massachusetts,Cities,Malden2,Sexual orientation,0,2017
Massachusetts,Cities,Malden2,Disability,0,2017
Massachusetts,Cities,Malden2,Gender,0,2017
Massachusetts,Cities,Malden2,Gender Identity,0,2017
Massachusetts,Cities,Manchester-by-the-Sea,Race,0,2017
Massachusetts,Cities,Manchester-by-the-Sea,Religion,0,2017
Massachusetts,Cities,Manchester-by-the-Sea,Sexual orientation,0,2017
Massachusetts,Cities,Manchester-by-the-Sea,Disability,1,2017
Massachusetts,Cities,Manchester-by-the-Sea,Gender,0,2017
Massachusetts,Cities,Manchester-by-the-Sea,Gender Identity,0,2017
Massachusetts,Cities,Mansfield,Race,1,2017
Massachusetts,Cities,Mansfield,Religion,0,2017
Massachusetts,Cities,Mansfield,Sexual orientation,0,2017
Massachusetts,Cities,Mansfield,Disability,0,2017
Massachusetts,Cities,Mansfield,Gender,0,2017
Massachusetts,Cities,Mansfield,Gender Identity,0,2017
Massachusetts,Cities,Marblehead,Race,0,2017
Massachusetts,Cities,Marblehead,Religion,1,2017
Massachusetts,Cities,Marblehead,Sexual orientation,0,2017
Massachusetts,Cities,Marblehead,Disability,0,2017
Massachusetts,Cities,Marblehead,Gender,0,2017
Massachusetts,Cities,Marblehead,Gender Identity,0,2017
Massachusetts,Cities,Mashpee,Race,0,2017
Massachusetts,Cities,Mashpee,Religion,1,2017
Massachusetts,Cities,Mashpee,Sexual orientation,0,2017
Massachusetts,Cities,Mashpee,Disability,0,2017
Massachusetts,Cities,Mashpee,Gender,0,2017
Massachusetts,Cities,Mashpee,Gender Identity,0,2017
Massachusetts,Cities,Medford,Race,5,2017
Massachusetts,Cities,Medford,Religion,1,2017
Massachusetts,Cities,Medford,Sexual orientation,0,2017
Massachusetts,Cities,Medford,Disability,1,2017
Massachusetts,Cities,Medford,Gender,0,2017
Massachusetts,Cities,Medford,Gender Identity,0,2017
Massachusetts,Cities,Medway,Race,1,2017
Massachusetts,Cities,Medway,Religion,0,2017
Massachusetts,Cities,Medway,Sexual orientation,0,2017
Massachusetts,Cities,Medway,Disability,0,2017
Massachusetts,Cities,Medway,Gender,0,2017
Massachusetts,Cities,Medway,Gender Identity,0,2017
Massachusetts,Cities,Millbury,Race,0,2017
Massachusetts,Cities,Millbury,Religion,1,2017
Massachusetts,Cities,Millbury,Sexual orientation,0,2017
Massachusetts,Cities,Millbury,Disability,0,2017
Massachusetts,Cities,Millbury,Gender,0,2017
Massachusetts,Cities,Millbury,Gender Identity,0,2017
Massachusetts,Cities,Milton,Race,0,2017
Massachusetts,Cities,Milton,Religion,1,2017
Massachusetts,Cities,Milton,Sexual orientation,1,2017
Massachusetts,Cities,Milton,Disability,0,2017
Massachusetts,Cities,Milton,Gender,0,2017
Massachusetts,Cities,Milton,Gender Identity,0,2017
Massachusetts,Cities,Nahant,Race,0,2017
Massachusetts,Cities,Nahant,Religion,1,2017
Massachusetts,Cities,Nahant,Sexual orientation,0,2017
Massachusetts,Cities,Nahant,Disability,0,2017
Massachusetts,Cities,Nahant,Gender,0,2017
Massachusetts,Cities,Nahant,Gender Identity,0,2017
Massachusetts,Cities,Natick,Race,0,2017
Massachusetts,Cities,Natick,Religion,1,2017
Massachusetts,Cities,Natick,Sexual orientation,0,2017
Massachusetts,Cities,Natick,Disability,0,2017
Massachusetts,Cities,Natick,Gender,0,2017
Massachusetts,Cities,Natick,Gender Identity,0,2017
Massachusetts,Cities,New Bedford,Race,0,2017
Massachusetts,Cities,New Bedford,Religion,0,2017
Massachusetts,Cities,New Bedford,Sexual orientation,1,2017
Massachusetts,Cities,New Bedford,Disability,0,2017
Massachusetts,Cities,New Bedford,Gender,0,2017
Massachusetts,Cities,New Bedford,Gender Identity,0,2017
Massachusetts,Cities,Newburyport,Race,0,2017
Massachusetts,Cities,Newburyport,Religion,1,2017
Massachusetts,Cities,Newburyport,Sexual orientation,0,2017
Massachusetts,Cities,Newburyport,Disability,0,2017
Massachusetts,Cities,Newburyport,Gender,0,2017
Massachusetts,Cities,Newburyport,Gender Identity,0,2017
Massachusetts,Cities,Newton,Race,3,2017
Massachusetts,Cities,Newton,Religion,7,2017
Massachusetts,Cities,Newton,Sexual orientation,2,2017
Massachusetts,Cities,Newton,Disability,0,2017
Massachusetts,Cities,Newton,Gender,0,2017
Massachusetts,Cities,Newton,Gender Identity,0,2017
Massachusetts,Cities,North Andover,Race,1,2017
Massachusetts,Cities,North Andover,Religion,0,2017
Massachusetts,Cities,North Andover,Sexual orientation,0,2017
Massachusetts,Cities,North Andover,Disability,0,2017
Massachusetts,Cities,North Andover,Gender,0,2017
Massachusetts,Cities,North Andover,Gender Identity,0,2017
Massachusetts,Cities,Northbridge,Race,1,2017
Massachusetts,Cities,Northbridge,Religion,0,2017
Massachusetts,Cities,Northbridge,Sexual orientation,0,2017
Massachusetts,Cities,Northbridge,Disability,0,2017
Massachusetts,Cities,Northbridge,Gender,0,2017
Massachusetts,Cities,Northbridge,Gender Identity,0,2017
Massachusetts,Cities,Northfield,Race,0,2017
Massachusetts,Cities,Northfield,Religion,4,2017
Massachusetts,Cities,Northfield,Sexual orientation,4,2017
Massachusetts,Cities,Northfield,Disability,0,2017
Massachusetts,Cities,Northfield,Gender,0,2017
Massachusetts,Cities,Northfield,Gender Identity,0,2017
Massachusetts,Cities,Norwell,Race,1,2017
Massachusetts,Cities,Norwell,Religion,0,2017
Massachusetts,Cities,Norwell,Sexual orientation,0,2017
Massachusetts,Cities,Norwell,Disability,0,2017
Massachusetts,Cities,Norwell,Gender,0,2017
Massachusetts,Cities,Norwell,Gender Identity,0,2017
Massachusetts,Cities,Pittsfield,Race,0,2017
Massachusetts,Cities,Pittsfield,Religion,1,2017
Massachusetts,Cities,Pittsfield,Sexual orientation,0,2017
Massachusetts,Cities,Pittsfield,Disability,0,2017
Massachusetts,Cities,Pittsfield,Gender,0,2017
Massachusetts,Cities,Pittsfield,Gender Identity,0,2017
Massachusetts,Cities,Plymouth,Race,0,2017
Massachusetts,Cities,Plymouth,Religion,1,2017
Massachusetts,Cities,Plymouth,Sexual orientation,0,2017
Massachusetts,Cities,Plymouth,Disability,0,2017
Massachusetts,Cities,Plymouth,Gender,0,2017
Massachusetts,Cities,Plymouth,Gender Identity,0,2017
Massachusetts,Cities,Provincetown,Race,1,2017
Massachusetts,Cities,Provincetown,Religion,0,2017
Massachusetts,Cities,Provincetown,Sexual orientation,1,2017
Massachusetts,Cities,Provincetown,Disability,0,2017
Massachusetts,Cities,Provincetown,Gender,0,2017
Massachusetts,Cities,Provincetown,Gender Identity,0,2017
Massachusetts,Cities,Quincy2,Race,8,2017
Massachusetts,Cities,Quincy2,Religion,2,2017
Massachusetts,Cities,Quincy2,Sexual orientation,1,2017
Massachusetts,Cities,Quincy2,Disability,0,2017
Massachusetts,Cities,Quincy2,Gender,0,2017
Massachusetts,Cities,Quincy2,Gender Identity,0,2017
Massachusetts,Cities,Raynham,Race,0,2017
Massachusetts,Cities,Raynham,Religion,0,2017
Massachusetts,Cities,Raynham,Sexual orientation,0,2017
Massachusetts,Cities,Raynham,Disability,0,2017
Massachusetts,Cities,Raynham,Gender,0,2017
Massachusetts,Cities,Raynham,Gender Identity,1,2017
Massachusetts,Cities,Reading,Race,0,2017
Massachusetts,Cities,Reading,Religion,1,2017
Massachusetts,Cities,Reading,Sexual orientation,1,2017
Massachusetts,Cities,Reading,Disability,0,2017
Massachusetts,Cities,Reading,Gender,0,2017
Massachusetts,Cities,Reading,Gender Identity,0,2017
Massachusetts,Cities,Revere,Race,2,2017
Massachusetts,Cities,Revere,Religion,1,2017
Massachusetts,Cities,Revere,Sexual orientation,0,2017
Massachusetts,Cities,Revere,Disability,0,2017
Massachusetts,Cities,Revere,Gender,0,2017
Massachusetts,Cities,Revere,Gender Identity,0,2017
Massachusetts,Cities,Rutland,Race,0,2017
Massachusetts,Cities,Rutland,Religion,1,2017
Massachusetts,Cities,Rutland,Sexual orientation,0,2017
Massachusetts,Cities,Rutland,Disability,0,2017
Massachusetts,Cities,Rutland,Gender,0,2017
Massachusetts,Cities,Rutland,Gender Identity,0,2017
Massachusetts,Cities,Salem2,Race,8,2017
Massachusetts,Cities,Salem2,Religion,5,2017
Massachusetts,Cities,Salem2,Sexual orientation,0,2017
Massachusetts,Cities,Salem2,Disability,0,2017
Massachusetts,Cities,Salem2,Gender,0,2017
Massachusetts,Cities,Salem2,Gender Identity,0,2017
Massachusetts,Cities,Salisbury,Race,1,2017
Massachusetts,Cities,Salisbury,Religion,0,2017
Massachusetts,Cities,Salisbury,Sexual orientation,0,2017
Massachusetts,Cities,Salisbury,Disability,0,2017
Massachusetts,Cities,Salisbury,Gender,0,2017
Massachusetts,Cities,Salisbury,Gender Identity,0,2017
Massachusetts,Cities,Saugus,Race,1,2017
Massachusetts,Cities,Saugus,Religion,0,2017
Massachusetts,Cities,Saugus,Sexual orientation,0,2017
Massachusetts,Cities,Saugus,Disability,0,2017
Massachusetts,Cities,Saugus,Gender,0,2017
Massachusetts,Cities,Saugus,Gender Identity,0,2017
Massachusetts,Cities,Sharon,Race,0,2017
Massachusetts,Cities,Sharon,Religion,0,2017
Massachusetts,Cities,Sharon,Sexual orientation,1,2017
Massachusetts,Cities,Sharon,Disability,0,2017
Massachusetts,Cities,Sharon,Gender,0,2017
Massachusetts,Cities,Sharon,Gender Identity,0,2017
Massachusetts,Cities,Shrewsbury,Race,0,2017
Massachusetts,Cities,Shrewsbury,Religion,1,2017
Massachusetts,Cities,Shrewsbury,Sexual orientation,0,2017
Massachusetts,Cities,Shrewsbury,Disability,0,2017
Massachusetts,Cities,Shrewsbury,Gender,0,2017
Massachusetts,Cities,Shrewsbury,Gender Identity,0,2017
Massachusetts,Cities,Somerville2,Race,6,2017
Massachusetts,Cities,Somerville2,Religion,2,2017
Massachusetts,Cities,Somerville2,Sexual orientation,1,2017
Massachusetts,Cities,Somerville2,Disability,1,2017
Massachusetts,Cities,Somerville2,Gender,0,2017
Massachusetts,Cities,Somerville2,Gender Identity,0,2017
Massachusetts,Cities,Southbridge,Race,0,2017
Massachusetts,Cities,Southbridge,Religion,1,2017
Massachusetts,Cities,Southbridge,Sexual orientation,0,2017
Massachusetts,Cities,Southbridge,Disability,0,2017
Massachusetts,Cities,Southbridge,Gender,0,2017
Massachusetts,Cities,Southbridge,Gender Identity,0,2017
Massachusetts,Cities,Springfield,Race,5,2017
Massachusetts,Cities,Springfield,Religion,1,2017
Massachusetts,Cities,Springfield,Sexual orientation,1,2017
Massachusetts,Cities,Springfield,Disability,0,2017
Massachusetts,Cities,Springfield,Gender,0,2017
Massachusetts,Cities,Springfield,Gender Identity,1,2017
Massachusetts,Cities,Stoneham,Race,0,2017
Massachusetts,Cities,Stoneham,Religion,0,2017
Massachusetts,Cities,Stoneham,Sexual orientation,0,2017
Massachusetts,Cities,Stoneham,Disability,1,2017
Massachusetts,Cities,Stoneham,Gender,0,2017
Massachusetts,Cities,Stoneham,Gender Identity,0,2017
Massachusetts,Cities,Stoughton,Race,0,2017
Massachusetts,Cities,Stoughton,Religion,1,2017
Massachusetts,Cities,Stoughton,Sexual orientation,0,2017
Massachusetts,Cities,Stoughton,Disability,0,2017
Massachusetts,Cities,Stoughton,Gender,0,2017
Massachusetts,Cities,Stoughton,Gender Identity,0,2017
Massachusetts,Cities,Sudbury,Race,0,2017
Massachusetts,Cities,Sudbury,Religion,1,2017
Massachusetts,Cities,Sudbury,Sexual orientation,0,2017
Massachusetts,Cities,Sudbury,Disability,0,2017
Massachusetts,Cities,Sudbury,Gender,0,2017
Massachusetts,Cities,Sudbury,Gender Identity,0,2017
Massachusetts,Cities,Swampscott,Race,0,2017
Massachusetts,Cities,Swampscott,Religion,1,2017
Massachusetts,Cities,Swampscott,Sexual orientation,0,2017
Massachusetts,Cities,Swampscott,Disability,0,2017
Massachusetts,Cities,Swampscott,Gender,1,2017
Massachusetts,Cities,Swampscott,Gender Identity,0,2017
Massachusetts,Cities,Taunton,Race,1,2017
Massachusetts,Cities,Taunton,Religion,1,2017
Massachusetts,Cities,Taunton,Sexual orientation,0,2017
Massachusetts,Cities,Taunton,Disability,1,2017
Massachusetts,Cities,Taunton,Gender,2,2017
Massachusetts,Cities,Taunton,Gender Identity,0,2017
Massachusetts,Cities,Tewksbury,Race,1,2017
Massachusetts,Cities,Tewksbury,Religion,0,2017
Massachusetts,Cities,Tewksbury,Sexual orientation,0,2017
Massachusetts,Cities,Tewksbury,Disability,0,2017
Massachusetts,Cities,Tewksbury,Gender,0,2017
Massachusetts,Cities,Tewksbury,Gender Identity,0,2017
Massachusetts,Cities,Truro,Race,1,2017
Massachusetts,Cities,Truro,Religion,0,2017
Massachusetts,Cities,Truro,Sexual orientation,0,2017
Massachusetts,Cities,Truro,Disability,0,2017
Massachusetts,Cities,Truro,Gender,0,2017
Massachusetts,Cities,Truro,Gender Identity,0,2017
Massachusetts,Cities,Walpole,Race,1,2017
Massachusetts,Cities,Walpole,Religion,0,2017
Massachusetts,Cities,Walpole,Sexual orientation,0,2017
Massachusetts,Cities,Walpole,Disability,0,2017
Massachusetts,Cities,Walpole,Gender,0,2017
Massachusetts,Cities,Walpole,Gender Identity,0,2017
Massachusetts,Cities,Waltham,Race,1,2017
Massachusetts,Cities,Waltham,Religion,1,2017
Massachusetts,Cities,Waltham,Sexual orientation,1,2017
Massachusetts,Cities,Waltham,Disability,1,2017
Massachusetts,Cities,Waltham,Gender,2,2017
Massachusetts,Cities,Waltham,Gender Identity,0,2017
Massachusetts,Cities,Ware,Race,1,2017
Massachusetts,Cities,Ware,Religion,0,2017
Massachusetts,Cities,Ware,Sexual orientation,0,2017
Massachusetts,Cities,Ware,Disability,0,2017
Massachusetts,Cities,Ware,Gender,0,2017
Massachusetts,Cities,Ware,Gender Identity,0,2017
Massachusetts,Cities,Watertown,Race,0,2017
Massachusetts,Cities,Watertown,Religion,0,2017
Massachusetts,Cities,Watertown,Sexual orientation,0,2017
Massachusetts,Cities,Watertown,Disability,0,2017
Massachusetts,Cities,Watertown,Gender,0,2017
Massachusetts,Cities,Watertown,Gender Identity,1,2017
Massachusetts,Cities,Webster,Race,1,2017
Massachusetts,Cities,Webster,Religion,0,2017
Massachusetts,Cities,Webster,Sexual orientation,0,2017
Massachusetts,Cities,Webster,Disability,0,2017
Massachusetts,Cities,Webster,Gender,0,2017
Massachusetts,Cities,Webster,Gender Identity,0,2017
Massachusetts,Cities,Westborough,Race,0,2017
Massachusetts,Cities,Westborough,Religion,1,2017
Massachusetts,Cities,Westborough,Sexual orientation,0,2017
Massachusetts,Cities,Westborough,Disability,0,2017
Massachusetts,Cities,Westborough,Gender,0,2017
Massachusetts,Cities,Westborough,Gender Identity,0,2017
Massachusetts,Cities,Worcester2,Race,5,2017
Massachusetts,Cities,Worcester2,Religion,1,2017
Massachusetts,Cities,Worcester2,Sexual orientation,0,2017
Massachusetts,Cities,Worcester2,Disability,0,2017
Massachusetts,Cities,Worcester2,Gender,0,2017
Massachusetts,Cities,Worcester2,Gender Identity,0,2017
Massachusetts,Cities,Wrentham,Race,0,2017
Massachusetts,Cities,Wrentham,Religion,1,2017
Massachusetts,Cities,Wrentham,Sexual orientation,0,2017
Massachusetts,Cities,Wrentham,Disability,0,2017
Massachusetts,Cities,Wrentham,Gender,0,2017
Massachusetts,Cities,Wrentham,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Total,Race,37,2017
Massachusetts,Universities and Colleges,Total,Religion,8,2017
Massachusetts,Universities and Colleges,Total,Sexual orientation,4,2017
Massachusetts,Universities and Colleges,Total,Disability,0,2017
Massachusetts,Universities and Colleges,Total,Gender,0,2017
Massachusetts,Universities and Colleges,Total,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Amherst College,Race,0,2017
Massachusetts,Universities and Colleges,Amherst College,Religion,0,2017
Massachusetts,Universities and Colleges,Amherst College,Sexual orientation,2,2017
Massachusetts,Universities and Colleges,Amherst College,Disability,0,2017
Massachusetts,Universities and Colleges,Amherst College,Gender,0,2017
Massachusetts,Universities and Colleges,Amherst College,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Boston College,Race,5,2017
Massachusetts,Universities and Colleges,Boston College,Religion,0,2017
Massachusetts,Universities and Colleges,Boston College,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Boston College,Disability,0,2017
Massachusetts,Universities and Colleges,Boston College,Gender,0,2017
Massachusetts,Universities and Colleges,Boston College,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Boston University2,Race,5,2017
Massachusetts,Universities and Colleges,Boston University2,Religion,3,2017
Massachusetts,Universities and Colleges,Boston University2,Sexual orientation,1,2017
Massachusetts,Universities and Colleges,Boston University2,Disability,0,2017
Massachusetts,Universities and Colleges,Boston University2,Gender,0,2017
Massachusetts,Universities and Colleges,Boston University2,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Clark University,Race,0,2017
Massachusetts,Universities and Colleges,Clark University,Religion,2,2017
Massachusetts,Universities and Colleges,Clark University,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Clark University,Disability,0,2017
Massachusetts,Universities and Colleges,Clark University,Gender,0,2017
Massachusetts,Universities and Colleges,Clark University,Gender Identity,0,2017
Massachusetts,Universities and Colleges,College of the Holy Cross,Race,0,2017
Massachusetts,Universities and Colleges,College of the Holy Cross,Religion,0,2017
Massachusetts,Universities and Colleges,College of the Holy Cross,Sexual orientation,1,2017
Massachusetts,Universities and Colleges,College of the Holy Cross,Disability,0,2017
Massachusetts,Universities and Colleges,College of the Holy Cross,Gender,0,2017
Massachusetts,Universities and Colleges,College of the Holy Cross,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Dean College,Race,1,2017
Massachusetts,Universities and Colleges,Dean College,Religion,0,2017
Massachusetts,Universities and Colleges,Dean College,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Dean College,Disability,0,2017
Massachusetts,Universities and Colleges,Dean College,Gender,0,2017
Massachusetts,Universities and Colleges,Dean College,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Framingham State University,Race,8,2017
Massachusetts,Universities and Colleges,Framingham State University,Religion,0,2017
Massachusetts,Universities and Colleges,Framingham State University,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Framingham State University,Disability,0,2017
Massachusetts,Universities and Colleges,Framingham State University,Gender,0,2017
Massachusetts,Universities and Colleges,Framingham State University,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Hampshire College,Race,3,2017
Massachusetts,Universities and Colleges,Hampshire College,Religion,0,2017
Massachusetts,Universities and Colleges,Hampshire College,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Hampshire College,Disability,0,2017
Massachusetts,Universities and Colleges,Hampshire College,Gender,0,2017
Massachusetts,Universities and Colleges,Hampshire College,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Harvard University,Race,1,2017
Massachusetts,Universities and Colleges,Harvard University,Religion,0,2017
Massachusetts,Universities and Colleges,Harvard University,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Harvard University,Disability,0,2017
Massachusetts,Universities and Colleges,Harvard University,Gender,0,2017
Massachusetts,Universities and Colleges,Harvard University,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Massasoit Community College,Race,0,2017
Massachusetts,Universities and Colleges,Massasoit Community College,Religion,1,2017
Massachusetts,Universities and Colleges,Massasoit Community College,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Massasoit Community College,Disability,0,2017
Massachusetts,Universities and Colleges,Massasoit Community College,Gender,0,2017
Massachusetts,Universities and Colleges,Massasoit Community College,Gender Identity,0,2017
Massachusetts,Universities and Colleges,Springfield Technical Community College,Race,3,2017
Massachusetts,Universities and Colleges,Springfield Technical Community College,Religion,0,2017
Massachusetts,Universities and Colleges,Springfield Technical Community College,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Springfield Technical Community College,Disability,0,2017
Massachusetts,Universities and Colleges,Springfield Technical Community College,Gender,0,2017
Massachusetts,Universities and Colleges,Springfield Technical Community College,Gender Identity,0,2017
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",Race,1,2017
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",Religion,0,2017
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",Sexual orientation,0,2017
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",Disability,0,2017
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",Gender,0,2017
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",Gender Identity,0,2017
Massachusetts,Universities and Colleges,Westfield State University2,Race,10,2017
Massachusetts,Universities and Colleges,Westfield State University2,Religion,2,2017
Massachusetts,Universities and Colleges,Westfield State University2,Sexual orientation,0,2017
Massachusetts,Universities and Colleges,Westfield State University2,Disability,0,2017
Massachusetts,Universities and Colleges,Westfield State University2,Gender,0,2017
Massachusetts,Universities and Colleges,Westfield State University2,Gender Identity,0,2017
Massachusetts,Other Agencies,Total,Race,10,2017
Massachusetts,Other Agencies,Total,Religion,0,2017
Massachusetts,Other Agencies,Total,Sexual orientation,1,2017
Massachusetts,Other Agencies,Total,Disability,0,2017
Massachusetts,Other Agencies,Total,Gender,0,2017
Massachusetts,Other Agencies,Total,Gender Identity,0,2017
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  ,Race,,2017
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  ,Religion,,2017
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  ,Sexual orientation,,2017
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  ,Disability,,2017
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  ,Gender,,2017
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  ,Gender Identity,,2017
Massachusetts,Other Agencies,Middlesex County,Race,1,2017
Massachusetts,Other Agencies,Middlesex County,Religion,0,2017
Massachusetts,Other Agencies,Middlesex County,Sexual orientation,0,2017
Massachusetts,Other Agencies,Middlesex County,Disability,0,2017
Massachusetts,Other Agencies,Middlesex County,Gender,0,2017
Massachusetts,Other Agencies,Middlesex County,Gender Identity,0,2017
Massachusetts,Other Agencies,Suffolk County,Race,4,2017
Massachusetts,Other Agencies,Suffolk County,Religion,0,2017
Massachusetts,Other Agencies,Suffolk County,Sexual orientation,0,2017
Massachusetts,Other Agencies,Suffolk County,Disability,0,2017
Massachusetts,Other Agencies,Suffolk County,Gender,0,2017
Massachusetts,Other Agencies,Suffolk County,Gender Identity,0,2017
Massachusetts,Other Agencies,Massachusetts General Hospital,Race,5,2017
Massachusetts,Other Agencies,Massachusetts General Hospital,Religion,0,2017
